GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CMTR2	1.259402261904291	0.5327510000000001	0.2734757264207537	NA	0.532751	NA	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CYP1A2	1.2592708727549229	0.532786	0.27344719562947745	NA	0.532786	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
FXN	1.2592295808048808	0.532797	0.27343822919645233	NA	0.532797	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
LOC100288866	1.2585202431555427	0.532986	0.2732841984829954	NA	0.532986	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
YLPM1	1.2584714619813209	0.532999	0.2732736057856028	NA	0.532999	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CCDC180	1.2582763491815787	0.5330510000000002	0.2732312375794644	0.533051	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SUGT1P4-STRA6LP-CCDC180	1.2582763491815787	0.5330510000000002	0.2732312375794644	0.533051	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NRXN3	1.2575786014740682	0.533237	0.27307972358989824	NA	0.533237	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CELA1	1.2573535734859747	0.5332969999999999	0.2730308593831469	NA	0.533297	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CTNNAL1	1.255550513597671	0.5337779999999999	0.27263932990313117	NA	0.533778	NA	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CEP85	1.2552582786177477	0.5338560000000001	0.27257587188353116	NA	0.533856	NA	20.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
