GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
DDX10	8.974480932094526	0.011251650319234993	1.9487837733773024	NA	0.011251650319235	NA	NA	NA	NA	12.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KERA	8.938204027423197	0.011457600000000005	1.940906343617658	NA	NA	NA	NA	0.0114576	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FLYWCH1	12.93956091351643	0.011574917018801228	1.936482113779202	NA	0.0909519106605134	NA	NA	0.0170372	NA	14.0	NA	NA	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIMA1	8.91444399170356	0.011594528237140593	1.935746917416227	NA	0.0115945282371406	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EPB41L4A	8.913523933159626	0.011599863286569692	1.9355471292418978	NA	0.0115998632865697	NA	NA	NA	NA	13.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OTOS	8.89699965215933	0.01169609999999999	1.9319589272139739	NA	NA	NA	NA	0.0116961	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SFRP1	8.884283772482743	0.0117707	1.9291977090259302	NA	NA	NA	NA	0.0117707	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CMTM2	8.84778167754516	0.011987500000000002	1.92127137982128	NA	NA	NA	NA	0.0119875	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANKRD35	8.827267779454916	0.012111087910625694	1.9168168434498205	NA	0.0121110879106257	NA	NA	NA	NA	11.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BRF1	19.551807052674054	0.012171459718194584	1.9146573338865343	NA	0.221109713769642	0.00142976	0.339154	0.529799	NA	4.0	6.0	6.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NOC4L	8.7960031139771	0.0123019	1.9100278076020374	NA	NA	NA	NA	0.0123019	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GDF10	8.794410498428322	0.012311700000000002	1.9096819755297234	NA	NA	NA	NA	0.0123117	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AMHR2	8.729898572412582	0.012715299999999995	1.8956733887869297	NA	NA	NA	NA	0.0127153	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AMPD1	8.684614710218904	0.013006482979308504	1.8858401230519393	NA	0.0130064829793085	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TBXAS1	16.141411258553514	0.013014749389604419	1.8855641901947604	NA	0.0121457597389492	0.426407	NA	0.0603515	NA	4.0	5.0	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
THADA	8.67898860532387	0.013043122408243207	1.884618429896678	NA	0.0130431224082432	NA	NA	NA	NA	17.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NRSN1	8.658465672907804	0.013177653028310298	1.8801619317462928	NA	0.0131776530283103	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SEMG2	8.654452389800367	0.013204122402849001	1.8792904583923549	NA	0.013204122402849	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SDPR	8.634852190420652	0.013334160269988805	1.8750343291749483	NA	0.0133341602699888	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SRPRB	8.608531826734378	0.013510799999999995	1.8693189348196304	NA	NA	NA	NA	0.0135108	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VPS41	19.220442310613038	0.013724152461578409	1.8625144660126565	NA	0.0904849535173825	0.19121	0.00433422	0.893997	NA	7.0	6.0	7.0	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATP10B	19.181587651039912	0.013918107030212557	1.8564198281045485	NA	0.0544512986114383	0.795347	0.0032948	0.479046	NA	15.0	8.0	4.0	22.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NLRP2	19.174304497592843	0.013954752182828156	1.8552778715784952	NA	0.659185370403747	0.0052402	0.64191	0.0309402	NA	5.0	9.0	7.0	34.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TREML4	12.501488992905202	0.013986812694240952	1.854281240977075	NA	0.0042749540814247	NA	NA	0.451237	NA	4.0	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SERHL2	8.527091569358108	0.014072316438761895	1.851634407627983	NA	0.0140723164387619	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LOXHD1	8.524266316372879	0.014092209413138991	1.8510209117372503	NA	0.014092209413139	NA	NA	NA	NA	19.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLA2G6	8.50037438896258	0.014261563973038094	1.8458328456190873	NA	0.0142615639730381	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR6X1	8.492979050868033	0.014314396134434094	1.844226968355952	NA	0.0143143961344341	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VWA3B	19.086294779311707	0.01440489288945445	1.8414899666575586	NA	0.539919325957351	0.065957	0.0198978	0.101174	NA	12.0	10.0	7.0	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ALMS1	19.055206235635506	0.01456717608575677	1.8366246300582991	NA	0.0913154154496196	0.00268571	0.422143	0.703318	NA	22.0	19.0	10.0	51.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SPATA21	8.446819820936094	0.014648608800257392	1.8342036189317796	NA	0.0146486088002574	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC15A3	8.42861466550388	0.01478255761516249	1.830250419658579	NA	0.0147825576151625	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GOLGA6L2	19.002685280433255	0.014845293340894159	1.8284112163856883	NA	0.460810252603425	0.00112411	0.512124	0.281782	NA	6.0	6.0	5.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
POP1	8.41277549679579	0.014900094133026495	1.8268109878746497	NA	0.0149000941330265	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C9orf66	8.390603994917928	0.015066191823336106	1.8219965074141182	NA	0.0150661918233361	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TRH	8.371990178225145	0.015207066024546198	1.817954568475701	NA	0.0152070660245462	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EMP2	8.359695564279548	0.015300836450056298	1.8152848269788493	NA	0.0153008364500563	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HOXD9	8.269195936838674	0.016009100000000002	1.7956330825729137	NA	NA	NA	NA	0.0160091	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GFM2	8.264529706014754	0.016046494684035507	1.7946198234238557	NA	0.0160464946840355	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC158	18.757218686285704	0.016213374967893598	1.7901265732224656	NA	0.334596540906352	0.0120175	0.302324	0.0695206	NA	9.0	11.0	9.0	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GCDH	8.208741311890405	0.016500400000000002	1.7825055275626316	NA	NA	NA	NA	0.0165004	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDRT1	8.206298925213101	0.016520562487206913	1.781975170034318	NA	0.0165205624872069	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KL	18.683330607675956	0.016648079688509874	1.778635853976314	NA	0.64217763204146	0.86114	0.00267863	0.0592004	NA	7.0	4.0	4.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KCNA3	8.176888009602287	0.01676530000000001	1.7755886708555684	NA	NA	NA	NA	0.0167653	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CC2D2B	18.65409024625416	0.01682314380973043	1.7740928425668303	NA	0.586424798215578	0.0163206	0.276862	0.0335818	NA	12.0	11.0	8.0	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NF1	15.470182386721653	0.016898660884036684	1.772147709215667	NA	NA	0.306743	0.331511	0.00429952	NA	NA	7.0	4.0	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WFDC1	12.039904518740503	0.01705697885459069	1.7680978889346493	NA	NA	0.278813	NA	0.00871475	NA	NA	5.0	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDC42BPA	8.10433737089377	0.017384631929987685	1.759834499830736	NA	0.0173846319299877	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GBP4	15.359233908662524	0.017639355684205157	1.753517282464109	NA	0.8219390934744	0.0345755	NA	0.0162621	NA	4.0	5.0	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIF6	8.060936041098465	0.017766013148362004	1.7504100208120537	NA	0.017766013148362	NA	NA	NA	NA	13.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LSR	8.060370458915054	0.017771037929063604	1.7502872062013948	NA	0.0177710379290636	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
THUMPD3	15.331652549422225	0.017828257295263755	1.7488911068549355	NA	0.0762797950045812	0.201407	NA	0.0304993	NA	4.0	5.0	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EVI2A	11.926003837133273	0.017910086610114777	1.7469023139720754	NA	0.605128863065644	NA	NA	0.00425063	NA	5.0	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IYD	11.884613519057542	0.018230255880860094	1.739207235521345	NA	0.782002736406435	NA	NA	0.003358	NA	4.0	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR10A3	15.246595012336229	0.01842307473339025	1.7346378861746081	NA	0.739399707243819	0.00150121	NA	0.440477	NA	5.0	6.0	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CETN3	7.98435224094793	0.018459500284105607	1.7337800599077746	NA	0.0184595002841056	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MNAT1	11.842766870339048	0.018559606244129764	1.731431241900328	NA	NA	0.185538	NA	0.0144525	NA	NA	4.0	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EMB	7.965963421062881	0.018630007150888403	1.7297869784053796	NA	0.0186300071508884	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SIGLEC7	7.965862455864708	0.01863094766580999	1.7297650540911644	NA	0.01863094766581	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ITGB3	7.939965462185169	0.018873759061535104	1.7241415933647106	NA	0.0188737590615351	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RP11-290H9.2	7.939965462185169	0.018873759061535104	1.7241415933647106	NA	0.0188737590615351	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MRPS25	11.78350538668775	0.019035925707457838	1.720425998814658	NA	0.0164336277369939	NA	NA	0.168078	NA	6.0	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLTM	7.910362119491898	0.019155199999999987	1.7177133091759218	NA	NA	NA	NA	0.0191552	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KRT9	7.86680392890111	0.019576959020236602	1.7082547682682865	NA	0.0195769590202366	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ARHGEF5	7.838538391534238	0.019855599999999998	1.7021169848150555	NA	NA	NA	NA	0.0198556	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LOC101929705	7.7906169494623985	0.020337100000000007	1.6917109758867324	NA	NA	NA	NA	0.0203371	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CD8B	7.776554364729949	0.020480600000000015	1.6886573244114322	NA	NA	NA	NA	0.0204806	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ECD	11.606748004237097	0.02052820805027146	1.687648959438214	NA	0.152841026783867	NA	NA	0.0197418	NA	7.0	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HJURP	7.747209036067963	0.020783320395509095	1.6822850672576635	NA	0.0207833203955091	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RPS6KC1	11.57379434880375	0.020818707297702636	1.6815462407670838	NA	0.0205426176639781	NA	NA	0.149323	NA	8.0	NA	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C6orf223	11.55478849625942	0.020988060527852046	1.6780276920020842	NA	0.152272169060636	NA	NA	0.0203371	NA	4.0	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SEL1L3	7.725488371270094	0.021010264275740795	1.677568484825171	NA	0.0210102642757408	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACTN3	20.99141630056146	0.021153499883682366	1.6746177675597698	0.421302	0.199911846946882	0.590877	0.000707147	0.785838	6.0	17.0	8.0	6.0	25.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
METTL23	11.529754262345781	0.02121317067090893	1.6733944138989925	NA	NA	0.0037529	NA	0.835562	NA	NA	5.0	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PNLIPRP2	11.526666626901203	0.0212410966789845	1.6728230643638287	NA	0.419731671442406	NA	NA	0.00748246	NA	5.0	NA	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FBXO4	7.683417000817891	0.0214569108701727	1.6684328028084214	NA	0.0214569108701727	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NECAB3	7.6550512384003095	0.02176340000000001	1.6622732557619542	NA	NA	NA	NA	0.0217634	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UBXN11	17.906381715663404	0.021939412587604085	1.6587750045360257	NA	0.329449044992292	0.285491	0.00165236	0.832134	NA	12.0	5.0	4.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C12orf50	7.634653300678616	0.021986499999999992	1.6578438998645857	NA	NA	NA	NA	0.0219865	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCBE1	7.633926382546516	0.021994492645167393	1.6576860515978022	NA	0.0219944926451674	NA	NA	NA	NA	11.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANO10	7.628979681488844	0.022048960065927905	1.6566118891113162	NA	0.0220489600659279	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GJA8	7.623432476946014	0.022110199999999986	1.6554073289498465	NA	NA	NA	NA	0.0221102	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ECHDC1	7.621187211185711	0.02213503557551519	1.6549197756847935	NA	0.0221350355755152	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PRB1	7.610278301281526	0.022256100000000008	1.6525509359973098	NA	NA	NA	NA	0.0222561	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IPO4	17.85135084894595	0.022368962957646444	1.6503541496633842	NA	0.0024810627021403	0.293582	0.39453	0.462574	NA	8.0	4.0	4.0	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IFT172	7.597959896049345	0.02239360284860689	1.6498760282882179	NA	0.0223936028486069	NA	NA	NA	NA	11.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MED17	7.5754042666981976	0.02264758323134	1.6449781356066886	NA	0.02264758323134	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CIDEB	11.371744917161895	0.022688984271590835	1.644184945944817	NA	0.741532418800324	NA	NA	0.00457643	NA	10.0	NA	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIPN	11.368676397088626	0.022718607176377834	1.6436182977037717	NA	0.577194647870629	NA	NA	0.00588845	NA	9.0	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VTI1B	7.565395894073087	0.022761200000000002	1.64280484510473	NA	NA	NA	NA	0.0227612	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RXFP2	7.55377508959632	0.022893836690530505	1.6402814194749615	NA	0.0228938366905305	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SULT1E1	7.551935849968627	0.02291490000000001	1.6398820336643594	NA	NA	NA	NA	0.0229149	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AGR3	7.549465004457988	0.0229432270832546	1.6393454963789065	NA	0.0229432270832546	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IL20RA	7.5389259029283915	0.0230644466890075	1.6370569595596454	NA	0.0230644466890075	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPRC5A	11.33148772850705	0.02308061227509146	1.6367526745385488	NA	0.0066108745107349	NA	NA	0.523769	NA	5.0	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NBPF4	11.331336266482197	0.02308209801553732	1.636724719122875	NA	NA	0.465903	NA	0.00743252	NA	NA	4.0	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
INSM2	11.324437663481492	0.023149866973437672	1.6354515002342767	NA	0.243305956295643	NA	NA	0.0142816	NA	4.0	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EVI5	7.52853994777852	0.0231845313721147	1.6348016780542036	NA	0.0231845313721147	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAM162A	7.518990140220562	0.0232955	1.6327279636913739	NA	NA	NA	NA	0.0232955	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF737	11.306409831380607	0.02332787608772176	1.6321248002277573	NA	0.149513094254683	NA	NA	0.0234512	NA	4.0	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C1QTNF9	7.514693498909032	0.02334560000000001	1.6317949598852162	NA	NA	NA	NA	0.0233456	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SH3BP2	7.511927656731928	0.023377907456747594	1.6311943648875509	NA	0.0233779074567476	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIMCH1	7.504454244629242	0.023465427241026404	1.6295715340689578	NA	0.0234654272410264	NA	NA	NA	NA	11.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FREM3	7.499703327851119	0.02352123464485931	1.6285398855985975	NA	0.0235212346448593	NA	NA	NA	NA	17.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VPS13A	17.67486162440899	0.023800658342555472	1.6234110298937103	NA	0.786268301542406	0.000735818	0.358031	0.700956	NA	28.0	14.0	8.0	50.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MFSD12	7.458114568266441	0.02401546492846751	1.6195090012001843	NA	0.0240154649284675	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PRSS16	14.52661829634959	0.024275997285458956	1.6148229197443593	NA	0.769182719962448	0.437896	NA	0.00208058	NA	8.0	4.0	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HSDL2	7.435589973416459	0.024287463024017998	1.6146178475749575	NA	0.024287463024018	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLEKHA6	7.434546164555152	0.0243001420669161	1.6143911873606438	NA	0.0243001420669161	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SDF2	11.18625541049793	0.024548614664423856	1.6099730110999562	NA	0.0116677082337475	NA	NA	0.319117	NA	4.0	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DCHS2	7.384367208767334	0.0249175325606902	1.6034949655574857	NA	0.0249175325606902	NA	NA	NA	NA	46.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UBAP1L	7.378350995861166	0.024992599999999997	1.6021885615239337	NA	NA	NA	NA	0.0249926	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PDYN	14.445693069738113	0.025035021959596435	1.6014520233212983	NA	0.518633716536364	NA	0.0327574	0.0429524	NA	4.0	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KCNIP3	7.374433019881143	0.025041608190794797	1.601337783849757	NA	0.0250416081907948	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDHR4	17.52346077208315	0.025097135061639353	1.6003758521418727	NA	0.534463729066192	0.105688	0.659077	0.00420677	NA	7.0	6.0	6.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ST14	7.356211399981082	0.0252708	1.5973810093627894	NA	NA	NA	NA	0.0252708	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FASTKD1	7.346848717097059	0.02538937858016991	1.5953479286066186	NA	0.0253893785801699	NA	NA	NA	NA	14.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RNASEL	11.077735727480276	0.02570412426352545	1.5899971879065478	NA	0.007160401901395	NA	NA	0.548988	NA	8.0	NA	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SRGAP1	11.031319693884692	0.02621426999193394	1.5814622318998743	NA	0.440431065519733	NA	NA	0.00913485	NA	5.0	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KCTD19	7.275872481602617	0.026306578426218592	1.579935634895868	NA	0.0263065784262186	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KLHL30	7.262526427990025	0.026482709940814097	1.5770375761763011	NA	0.0264827099408141	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HMMR	7.260971046574531	0.0265033133087365	1.5766998293932992	NA	0.0265033133087365	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BLM	20.296772357308793	0.026567430486264112	1.5756504470800967	0.160974	0.0653416398446049	0.362104	0.435213	0.0236119	5.0	12.0	13.0	8.0	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HPF1	7.254967292063759	0.026582992535946093	1.575396130665934	NA	0.0265829925359461	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UGGT2	17.32664392739686	0.026881894437079994	1.5705401286770282	NA	0.854067529399583	0.0453783	0.50811	0.00877544	NA	20.0	19.0	9.0	40.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CEP57	7.160157724617893	0.027873499999999992	1.5548084946792473	NA	NA	NA	NA	0.0278735	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HAUS8	7.159844307314801	0.027877868360869907	1.554740436976614	NA	0.0278778683608699	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C17orf107	14.146801577426881	0.02803861296366583	1.5522434741977271	NA	0.161610639386446	0.00956084	NA	0.548397	NA	5.0	4.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
